VWAP_0,VWAP_CHANGE_0,VOLUME_CNG_0,MA3_0,MA3_CHANGE_0,MA5_0,MA5_CHANGE_0,MA10_0,MA10_CHANGE_0,VMA3_0,VMA3_CHANGE_0,VMA5_0,VMA5_CHANGE_0,VMA10_0,VMA10_CHANGE_0,MACD_LINE_0,MACD_SIGNAL_0,MACD_DIFF_0,KDJ_K_0,KDJ_J_0,RSI_0,WR_0,BOLL_PERCENT_0,BOLL_WIDTH_0,ACTUAL_VWAP_0
0.18216550387651456,-0.036050059708334935,0.7798263476739081,0.3967712994749255,-0.00447045984582956,0.39491291760951514,-0.0037872800770662753,0.16600496989082006,0.08108431214309958,1.1986199473906178E7,0.05801668223590797,1.2185996965371901E7,0.040669797968637005,1.2967310762895744E7,-0.02203323172552253,-0.0796025198772341,-0.21899093074327625,0.13938841086604215,0.7274299195114072,0.5981187636962848,0.3238319016182169,0.32098765432098786,0.4570243937787627,0.18520429385326306,0.7052247594908914
0.6220430639059673,0.19389054840304748,2.439773564832006,0.5911473253600236,0.100472250817852,0.5024651022239193,0.13487182829189145,0.2444961073873052,0.2362827291905227,1.3880910736953089E7,0.13649761884880524,1.3382538643581267E7,0.17882132980550286,1.3477912806005608E7,0.1704796007413372,-0.04707418140095143,-0.1846075808748113,0.13753339947385987,0.7812495759705685,0.7668016807060356,0.34914419814001935,0.0533333333333322,0.5635461685156278,0.18870016329670136,0.7680800542752227
0.6604029366172918,0.055827464639971354,-2.1871727149648996,0.5935185774957322,0.0499850200354193,0.4428825997900222,0.0895121300401659,0.055906050733492585,0.19249526376898143,1.3103065868476544E7,-0.05936357767596122,1.303009942905418E7,-0.05409616656358434,1.3268332477640953E7,-0.07107987979877887,-0.021052558020377532,-0.15189657630392456,0.13084401828354703,0.8171293469433427,0.8553371113973525,0.3491441981400193,0.11111111111110891,0.5581680994596531,0.19572219163138513,0.35000559264776837
0.5891934214631763,-0.08058596091026367,-0.004442111017725361,0.670520542836223,-0.03550733785275764,0.6288416719661373,-0.021163179324299623,0.40316541716176685,0.05722816434196886,1.2711405934238272E7,-0.030811692763530796,1.2793314952702789E7,-0.037016907224873705,1.309586220897896E7,-0.05926423144913888,-0.010795701434226146,-0.12367640132998488,0.11288069989575873,0.7206788238881543,0.6175499694505762,0.34049774036553143,0.47222222222222276,0.4964065346324294,0.20272186213622329,0.30006291254425527
0.2775581941034353,-0.09999838534383965,-0.03377667039563965,0.522615751061752,-0.03652926493839738,0.5294523643791211,-0.03907762978276341,0.3823956452610663,0.016027281855060502,1.2494769967119135E7,-0.01733813168943708,1.2621587968468528E7,-0.027211628942931027,1.2947184352800967E7,-0.05167535539541662,-0.005827557938705041,-0.10010663265172891,0.09427907471302387,0.6367025492587698,0.45598161346120536,0.3377403628913533,0.5833333333333317,0.479123387258157,0.2033439586634365,0.6053639969102192
0.7324501673967593,0.12380514864840776,-1.0229404565872957,0.66868330544466,-0.0042333664766874045,0.6743287522617508,-0.007348494712792422,0.5957818679414215,0.036168450910744394,1.1758461983559567E7,-0.06261941269096738,1.2088443312312353E7,-0.0882073303207133,1.2597178834109882E7,-0.12502996542726888,5.244354887121716E-4,-0.0799804190236407,0.08050485451235287,0.6119683661725128,0.4585088315257937,0.3420220782940223,0.43750000000000144,0.49298454677514536,0.19503783817617246,0.18516085458110992
0.6088896681404308,-0.30115305895347466,-0.056690371047256286,0.8258670764511408,-0.1493850741564653,0.9184790551801519,-0.20025003982185702,0.9358400183002984,-0.20972673428009891,1.1359065491779784E7,-0.035161034335862845,1.1712185208208237E7,-0.06425070939630051,1.2299449773362631E7,-0.1089301389940421,-0.019234252686258557,-0.06783118575616427,0.048596933069905715,0.40797891078167525,0.03368661382941207,0.31917542367158247,1.0,0.33735334109974674,0.1775682016526516,0.3002405891517753
0.35428389519909587,-0.1751117107836458,1.8489974469119461,0.5872615751061758,-0.18737923923730251,0.7892035234083892,-0.28233158143649023,0.9398746358499253,-0.35198812964757065,1.2172587245889891E7,0.06683227958664227,1.2136826472138826E7,0.06997566701730296,1.2424296905478515E7,0.04521882395403423,-0.05284309096937001,-0.06483356679880542,0.01199047582943541,0.27198594052111685,-0.15886621779446974,0.30308166429541256,1.0,0.1899021472839341,0.15485354546810606,0.47375931067585597
0.6031715804224935,0.0584681196020919,-0.7238434545713424,0.613923895000966,-0.05039518002619123,0.7981907345401498,-0.13158006541883907,1.0,-0.21898724165509598,1.2109352622944945E7,-0.005221965609055579,1.2106590314759217E7,-0.0049949914209531845,1.2355537104482422E7,-0.02504295053026619,-0.07139311422856665,-0.06614547628475767,-0.005247637943808975,0.2254416074062347,-0.12385227562399925,0.31750954487546507,0.8676470588235295,0.1963379973666217,0.12404000069274015,0.23837471938880167
0.7174559329071498,-0.16294460911545622,7.397555793492975,0.821288629819036,-0.049758729524806075,0.8839892732019738,-0.12059804372660635,0.972910381803502,-0.21934901359253564,1.6533326811472472E7,0.2675791895347846,1.5056827209839478E7,0.39188028845178113,1.3919494176394708E7,0.5056079433935404,-0.08910161548031859,-0.07073670412386986,-0.01836491135644873,0.16990224807474433,-0.1370128197207322,0.3136445483340995,0.9411764705882366,0.12634245370105837,0.10795095815499454,0.25642824344740983
0.37374396999484916,-0.5335639562326894,9.518735737965494,0.5659486725546299,-0.47663309423994904,0.766635891279945,-0.6715591071430654,1.0,-0.8884229666328167,2.8719664405736238E7,0.42432033404365826,2.3673218806559652E7,0.7279442366605967,1.882613196250476E7,1.172830939540359,-0.1721598245467284,-0.09102132820844158,-0.08113849633828682,0.1132681653831629,-0.16685399006926338,0.25508988883065004,1.0,-0.6219976321125695,0.1050409392903031,0.09686964876995445
0.11586401064543567,-0.2941732911199911,-6.989015206130387,0.3972766719466087,-0.24951063995936085,0.650516926156784,-0.46495678415873154,1.0,-0.7471088109870059,2.051819970286812E7,-0.39971658438053337,1.9887724204373103E7,-0.38068655450824895,1.7642605242049348E7,-0.3018754979199829,-0.23606970544438255,-0.12003100365562978,-0.11603870178875277,0.07551211025544194,-0.16157740021647024,0.2545113780315695,1.0,-0.28916518782679446,0.1438716003375333,0.11642765770922832
0.13902959047944594,5.158630765244201E-4,6.699873789604144,0.3004104635761279,-0.13171550460094447,0.5600077271983032,-0.32191302631021596,1.0,-0.6280652291791493,2.054349585143406E7,0.0012313458599683626,2.01147468029154E7,0.022572752296279943,1.8174639198040374E7,0.1317304170867815,-0.2842490171967391,-0.15287460636385164,-0.13137441083288748,0.0503414068369613,-0.14127920470228772,0.25389444978339837,1.0,-0.1303707974628771,0.17353957087056127,0.32863683087254547
0.3268718062850048,0.14531439099146146,0.9461294567031453,0.3487361844580527,0.03504133534807917,0.5377947247555196,-0.08285015063403985,1.0,-0.35972982718359114,2.152918092571703E7,0.04578367740435262,2.0914786535276935E7,0.07650469977421066,1.8963771343851216E7,0.1872567746024941,-0.30360034102326594,-0.1830197532957345,-0.12058058772753144,0.07879903312940306,-0.011004539506840605,0.2889798309097923,0.8642857142857133,0.06318211492321679,0.19916409103204555,0.36704908184307233
0.28538984405555956,0.025297477839575054,-5.376716432600576,0.1900994015190897,-0.030255586760490172,0.3942778689577001,-0.11876760824313154,1.0,-0.37234029264700175,1.5969220962858515E7,-0.3481672634995761,1.7412944690184623E7,-0.4022113327065513,1.7408405826787356E7,-0.4020554723062208,-0.3224812888529023,-0.21091206040716806,-0.11156922844573422,0.0831137285082875,0.028997607255970947,0.2822438242528683,0.9285714285714276,0.07451817990458262,0.21464713550225764,0.3523419583413612
0.5797841271612473,0.029250527960190016,-1.3899949285544864,0.5300493724142938,0.04314325567609357,0.6109060802963922,-0.0019265965322635568,1.0,-0.21327179859795886,1.2465799981429256E7,-0.2810426115169846,1.4596089460123083E7,-0.3859739607320532,1.587276458555329E7,-0.4353611841407153,-0.3248241250287922,-0.2336944733314929,-0.09112965169729931,0.12909336286517434,0.15432212783947907,0.30350400714786463,0.8073394495412837,0.1630285112114646,0.22835509119140687,0.13388643517366777
0.39817278403262213,-0.24790566467745553,4.527257773856696,0.587434544783309,-0.09574801136758837,0.6800424765592404,-0.15702653246112167,1.0,-0.3630284729427383,1.2742839490714628E7,0.021740798782503942,1.407068597341539E7,-0.0746805788574021,1.5354058115452692E7,-0.15202359518904765,-0.34050783855658473,-0.2550571463765113,-0.08545069218007345,0.08606224191011623,0.04550659061957524,0.2853897060821462,1.0,0.0959608398497468,0.23238320883564298,0.16561957850088943
0.19485390191044696,-0.15834967568777492,4.10096207499317,0.44840422150059334,-0.1406402277396954,0.6019477204121687,-0.22758332908514822,1.0,-0.44599732003723536,1.5551060745357314E7,0.18058068839330238,1.5500217982276928E7,0.18445314904552626,1.5900462458097657E7,0.1546382407670247,-0.3624764706532133,-0.2765410112318517,-0.0859354594213616,0.05737482794007749,-0.007912158213668141,0.2719515950097407,1.0,0.06535708339288894,0.24288132666325174,0.19508212977796915
0.48978699645290036,1.3421410453049855E-4,-2.477094692483072,0.611509460898281,-0.05436235058846232,0.713040479699366,-0.1310981202259472,1.0,-0.34171213167371595,1.4681287372678656E7,-0.059243671934197877,1.4937316654851286E7,-0.07536846683140053,1.5520653647534445E7,-0.11012033941018667,-0.37316441351349816,-0.295865691688181,-0.07729872182531716,0.06389091093441157,0.029054364157693247,0.2783761984831264,0.9722222222222212,0.11389092086319302,0.25378798301905164,0.3050004826440581
0.6598236565998317,-0.1428459578347108,-0.9965373817816063,0.7612087929110689,-0.1045157505382943,0.8278591607980333,-0.1900750796424058,1.0,-0.4043571137553215,1.3558216186339328E7,-0.08283325556284359,1.4103259436567526E7,-0.1182786464412878,1.4959652075255454E7,-0.1687543976661867,-0.3884536631788116,-0.31438328598630716,-0.07407037719250442,0.04259394062294105,-0.009026384310165225,0.26661268936477006,1.0,0.08770548321555784,0.25910492300070737,0.28966285418266596
0.34552951328454884,-0.490896482807327,3.802825781283612,0.6092697339292823,-0.32090519555346525,0.748655834322728,-0.4798713823708673,1.0,-0.7537052052209607,1.5361115093169663E7,0.11736771034493439,1.5123510957711685E7,0.13492257505508892,1.5360445152481735E7,0.11741644396463788,-0.43349847515956696,-0.3382063238209591,-0.09529215133860786,0.028395960415294037,-0.02494822981697284,0.23143503038709407,1.0,-0.044206734308411086,0.27007187014294515,0.21369278045625875
0.24371758411952882,-0.16308795886831845,-2.2490560774420247,0.5313022534432695,-0.17481661505515145,0.6918067853936013,-0.34051314156098755,1.0,-0.6434987446647666,1.4332423046584832E7,-0.07177377078818163,1.4516917638474459E7,-0.08357053946900736,1.4986497124757782E7,-0.11228548677848421,-0.46544528255007833,-0.36365411556678295,-0.10179116698329538,0.018930640276862695,-0.02925258006255703,0.2300511267696422,1.0,0.008277796593877581,0.2899820414341341,0.42597844219413966
0.4141101961936084,0.20096622442910608,4.979594821933787,0.46421202260434563,-0.07056419011923981,0.6265824649597642,-0.2063886157334582,1.0,-0.5050864364266776,1.7130436523292415E7,0.1633357954949426,1.6320761758982973E7,0.22104901071981825,1.5885034011165457E7,0.2545424823133813,-0.4827774503625868,-0.3874787825259437,-0.09529866783664309,0.02272143695225168,-0.004346314373509477,0.23738003698729404,0.9696969696969704,0.050366900186293036,0.2969486738797846,0.3132544807280024
0.2803082849713866,-0.08651492850189438,-4.163063860962594,0.42110915078488875,0.005457041837065211,0.5160646512950955,-0.08436706375318706,0.8097357661108948,-0.3522368358231514,1.4381272761646207E7,-0.19116275778997976,1.475787750598865E7,-0.21180339142401972,1.5111774918226283E7,-0.23026189425501994,-0.4852710012087105,-0.4070372262624971,-0.07823377494621336,0.048817658304868,0.06556745255784897,0.2551060861005929,0.8989898989898993,0.09017396487352373,0.2948830956604526,0.7585952324370656
0.5788257246774341,0.4625024826071494,7.172835983569273,0.2716058549400093,0.15163895908069647,0.28818867242833823,0.14258148445229502,0.647166335376867,-0.04960393463603524,1.7178451380823106E7,0.16283066250660294,1.6497128337325767E7,0.2108549798211795,1.5996112205821503E7,0.24878031255183505,-0.46095374331084393,-0.41782052967216654,-0.04313321363867739,0.18838926138073434,0.3856512616505435,0.3181749839234605,0.636363636363637,0.18703695519266517,0.2875176142328184,0.5379593541079308
0.3186188324258768,-0.02164910962105833,-4.832568484698605,0.18779759965732118,0.10338406706785075,0.09089404113159086,0.13233160466764826,0.5201096498755771,0.005358078153239642,1.3750360690411553E7,-0.24930914669038756,1.4438842224883845E7,-0.2851040381748448,1.4964504532035774E7,-0.3102163871912867,-0.4326601225269222,-0.4207884482431177,-0.011871674283804534,0.34252405785170636,0.6795451199928751,0.32986573781622186,0.4675324675324671,0.1989810582843641,0.268913026886098,0.6854896923354911
0.26547924326277617,0.10774668232765523,1.5667590559053388,0.1200369944741972,0.08498178148257778,0.006544956205795827,0.13282056714851248,0.1810949829751458,0.05943122768818157,1.2844940845205776E7,-0.07048844024406027,1.3605735149922565E7,-0.12246410293618333,1.4414507526211087E7,-0.1717010811302859,-0.4007758313426333,-0.4167859248630208,0.016010093520387514,0.4770266205783863,0.8810440789747387,0.3443203277559458,0.25396825396825384,0.20327471833077587,0.2402475788715253,0.7897222751893175
0.7952558995264406,0.21676910395327792,3.658900553883192,0.5321232736255966,0.16344810351325398,0.3288098838528868,0.2510357564422978,0.3332646634706249,0.2491004586217975,1.4576506922602888E7,0.11879156553701349,1.4506514433281712E7,0.12418962356560612,1.475879215780907E7,0.10497341690466086,-0.3536781578353665,-0.40416437145748996,0.050486213622123466,0.6513510803855909,1.1531286657260986,0.3955410196800043,0.0,0.2872047765413104,0.21709277482401543,0.4222922548620991
0.3983559751049432,-0.15502420394534705,-4.540505184150206,0.3452724967622178,-0.10177898488477227,0.3225431941678106,-0.07834876087378033,0.34113051310552606,-0.09751752075569942,1.1739945461301444E7,-0.24161623839323987,1.2638804288854476E7,-0.2955517154536964,1.3694172492752874E7,-0.3498414011717918,-0.33907253719194763,-0.3911460046043815,0.05207346741243385,0.6081470970686547,0.8850601762064115,0.3514209804616467,0.47826086956521785,0.1121490685018745,0.1978399152346743,0.6767714957534502
0.4281615585378973,0.2876809808816829,28.965108098224228,0.3915317761866876,0.27640742998779255,0.32424724289164,0.388020630217743,0.27923700647453675,0.4640480093451896,2.3216038730650723E7,0.4943174588263453,1.9989913525902987E7,0.7354818446335867,1.751198331225235E7,0.9810509969894426,-0.27590206475403534,-0.3680972166343123,0.09219515188027694,0.7387647313791031,1.0975302965515388,0.46719545438928584,0.0,0.42021631639113205,0.1693052278625849,0.8014869757322883
0.6161718375911419,0.5926825841596749,3.7157863344922126,0.3938015351774182,0.40366224577308646,0.1924867216422811,0.6195492964192212,0.0,0.834517873538156,3.539951286532536E7,0.3441706720944353,2.9187604683935326E7,0.6302463842190303,2.2979438528206468E7,1.0706766591182602,-0.1817838648126049,-0.33083454626997083,0.14905068145736594,0.8258431542527355,1.1811247615325358,0.542953030480373,0.0,0.7820143305182009,0.1368848877437792,0.8313353679050202
0.7980243753163032,0.21250494786479365,-3.8333490917667694,0.5814105265973106,0.252618913182367,0.31825034718431544,0.47929730316231156,0.0,0.7671871021234256,3.237113993266268E7,-0.09355163083419975,2.9239325455956884E7,0.003537754118128682,2.4136407341259837E7,0.21570565930250035,-0.09719799460421719,-0.28410723593682013,0.18690924133260295,0.8838954361684903,1.19815288357603,0.5572221317205639,0.0,0.7961234877863658,0.16016894413882538,0.689636964951333
0.6813149407388822,-0.08753303935333648,-4.181638357418712,0.5541051705190557,-7.051981057966518E-4,0.34984737625542495,0.14537009459832279,0.0,0.4057335811171909,2.472191146633134E7,-0.30941088340797557,2.5183777970637925E7,-0.32207617856600984,2.285209382466714E7,-0.2529050890920418,-0.04976236416056068,-0.23723826158156827,0.1874758974210076,0.8548462799388852,1.0256190365711049,0.5178532533731532,0.16778523489932884,0.6105086612557481,0.18443661183326912,0.697989768359756
0.46002165427049346,0.011649696001892536,-1.5982115991962131,0.47211613496569627,0.11020019529158301,0.31115353315935657,0.2450909092576439,0.0,0.5163197282904015,1.953300923316567E7,-0.26564786670736223,2.157055431375862E7,-0.33501444648315243,2.1305187129273113E7,-0.3267317056187063,0.005519253584873596,-0.1886867585482799,0.1942060121331535,0.8951007719917774,1.06262193248378,0.5479654351948774,0.024390243902438498,0.7098294521933104,0.19514448029008477,0.7925221123709992
0.7518363748086722,0.27224716260660525,6.933489132505773,0.6255175816535294,0.17266519846535544,0.41152710198476466,0.32109840505097603,0.0,0.6190784188094347,2.1911293616582833E7,0.10854148664309082,2.247689554250575E7,0.08064647780501148,2.1847803651223455E7,0.11176292078402163,0.06791346402833653,-0.1373667140329566,0.20528017806129314,0.9300671813278516,1.088369834103952,0.5787184176666348,0.0,0.7965958068197756,0.21000594646929616,0.5721221081865497
0.6850815056062918,-0.1197627891305251,-4.136333286646644,0.734555719758933,-0.012446613117962937,0.5410527566622261,0.08013676471725259,0.025702827805077835,0.3352960818603334,1.8076946308291417E7,-0.21211255722614517,1.9732130028337166E7,-0.27820265832698704,2.0465039169182822E7,-0.3040521993504343,0.10006945837545445,-0.0898794795512744,0.18994893792672884,0.907081824588938,0.9819697841211199,0.5455782557013108,0.1388888888888895,0.6695383794748837,0.23295426363676397,0.4301094287678364
0.5508702419395423,-0.12130889926393654,-1.643065988166907,0.5217180245041214,-0.16208282350909936,0.5060324656382957,-0.1540126460565028,0.1837475902304082,0.014783060730724405,1.4989696154145708E7,-0.20595815434803633,1.712223535222478E7,-0.3048544331302247,1.8908204047513217E7,-0.3705141974303268,0.09939316382262398,-0.052024950876494724,0.1514181146991187,0.8199989941704029,0.7538138599671438,0.4981993126373509,0.35416666666666746,0.5293798603826486,0.24531092152659836,0.5062249200642299
0.6267546629366652,-0.023293711895024508,-0.6932314584750059,0.7277302056454082,0.034402692893005765,0.687518860526847,0.05140267120802796,0.3333200697572095,0.20367177613182116,1.3033513577072855E7,-0.1500886591712276,1.510726723481652E7,-0.2667548122488391,1.7484408947965357E7,-0.3664452122478491,0.116078196137952,-0.01840432147360538,0.13448251761155738,0.7688882183358238,0.6566170944208789,0.5306032482620472,0.19444444444444506,0.6172755479846325,0.2496785867592796,0.4987239192192044
0.37388342931680246,-0.0540798862444144,-1.8665326512316007,0.40171529830319685,-0.0836360907543888,0.43577489086288457,-0.09998006702367729,0.22915717115193976,4.641394281191567E-6,1.1021612288536428E7,-0.18254146815062663,1.307474848987768E7,-0.31090750946565326,1.594355477560802E7,-0.43489948591741157,0.11187327050309115,0.007651196921733926,0.10422207358135722,0.5321999886944715,0.14176826656270491,0.5004919821928976,0.5714285714285721,0.5322109788667359,0.25755818710680595,0.5954253527046721
0.6335927722608358,0.10752870199109901,5.109823167468967,0.606437116212768,0.07873468302173849,0.5775747768731904,0.09420458395910698,0.3842125179033263,0.19908219698352086,1.2317563144268215E7,0.10521162672787561,1.3254336993251787E7,0.027098828627269787,1.5519910998224743E7,-0.12283556255205377,0.12644920317659825,0.0314107981727068,0.09503840500389145,0.5312705806982755,0.26974355528216987,0.5344592986979603,0.4705882352941166,0.6201404056967008,0.26003310807997243,0.2260992152487976
0.41422581483381277,-0.21606224127492313,-4.150458874909153,0.6114776482838655,-0.12241094887771342,0.684739238606165,-0.15240825334350283,0.5637901796893272,-0.10278669955092043,1.0140422072134107E7,-0.21469925577524962,1.149065166216786E7,-0.30697742529098443,1.4145978271274788E7,-0.43706395929007913,0.110901011360383,0.04730884081024204,0.06359217055014096,0.3541803871321837,-0.056291221233342625,0.4871364022102857,1.0,0.49439218185146583,0.2647003267876036,0.47667334584312937
0.29169562954579575,0.02617988344247663,-0.1533802461573314,0.30649689238536204,-0.04620610005320526,0.35894834609803855,-0.08171710018969552,0.3256968470900449,-0.05923443511312298,8990781.036067054,-0.12786887273254682,1.0274147774778575E7,-0.23680871913787616,1.2999644040133918E7,-0.39681886859424936,0.09984871279941032,0.0578168152080757,0.04203189759133462,0.25397740094526494,-0.15327431954764437,0.49165753818415214,0.9464285714285726,0.5060183731952617,0.25113806655982823,0.7406340386671477
0.4947566748708167,0.30675712116108056,11.412888942169124,0.39260619298485516,0.21661571759054637,0.3245327702645231,0.26677221531568307,0.2151454530243628,0.3484084737437312,1.2890463518033527E7,0.30252461259526375,1.2446147183185717E7,0.3490235775680738,1.3688826214655023E7,0.22655848914385054,0.12834222574680254,0.07192189731582108,0.056420328430981465,0.47288969586827145,0.4932716087703406,0.5583940917999111,0.08928571428571548,0.706356342719932,0.23288860226005184,0.7764474696570766
0.5776321537990476,0.20068559342511613,-1.0079727716483227,0.28696739468961724,0.10226747389311,0.17381914526947415,0.16971803152537976,0.0,0.2751088760783526,1.3994104259016763E7,0.0788646933419931,1.3330013122123811E7,0.13261291355687307,1.3944993266535927E7,0.0826642015116891,0.14840589286231776,0.08721869642512042,0.06118719643719733,0.6420571828664294,0.8812017741320193,0.5567625455655989,0.10714285714285794,0.703603602833906,0.21894960117812548,0.7207713431598163
0.5846565104083444,0.08249927350314953,1.0041943349818134,0.331593280540923,0.09946200743660807,0.20375982044872648,0.17776035056822093,0.0,0.3051050167377702,1.5303978129508382E7,0.08559041704104266,1.4424626081415875E7,0.15177002899261552,1.4430240308983939E7,0.15132192148294263,0.17041126290595798,0.10385720972128792,0.06655405318467006,0.7613714552442863,1.0798868792584886,0.5702171482439112,0.0,0.7581983725192106,0.2010033918476534,0.713892709622961
0.6794879654018542,0.076608289833764,0.08125869906629721,0.48015374067025174,0.12149210278474488,0.3083709600487335,0.2146099999296114,0.030538276597808812,0.3688953952893767,1.6026416064754192E7,0.04507794707979764,1.5199368720943917E7,0.10194405488176464,1.4851806434623221E7,0.12773177281346015,0.19767574071330074,0.1226209159196905,0.07505482479361024,0.840914303496191,1.1593150505081988,0.5902089254297945,0.0,0.8340918179810171,0.19032780281098977,0.6879972920842183
0.4410018325120614,0.004468450940788421,-2.573732507310649,0.430896295059937,0.10309137266894558,0.27354290972824974,0.19948834906987067,0.0,0.3715170010544403,1.4232281532377096E7,-0.12606092201700825,1.4278961480629278E7,-0.12891795269050288,1.4412959264691725E7,-0.13701643281054288,0.22396357101006892,0.1428894469377662,0.08107412407230272,0.8939428689974607,1.1769147876738253,0.6021071703968355,0.0,0.8820185932562127,0.18016474158315413,0.6604372220629462
0.6555162737621827,0.13172010870363435,2.528909651895898,0.3806792570034845,-0.024910096385081293,0.2882466150729756,0.030116434010514462,0.049726475905518756,0.17495610968722683,1.4907961766188547E7,0.04532344826265282,1.4713854987086188E7,0.059113469153881985,1.462581067111141E7,0.06548911034247679,0.22924362527665387,0.16016028260554374,0.06908334267111013,0.8658031825062437,1.0169315463021973,0.5705529769696275,0.1904761904761907,0.7950164602983593,0.1691364639519634,0.18820471126132432
